,Customers,Sales_Amount,Transaction,Avg_Transaction_Value,DaysSinceLastPurchase,Recency,Frequency,Monetary,Segment
10265,5c9c9caa-20cf-4e3f-958c-3547bbd16dbd,3.95,1,3.95,57,2,3,3,Lappsed
10266,5ca44d33-f3ce-4c3f-98a1-3570b7220070,544.0000000000002,10,54.40000000000002,5,1,1,1,Best Customers
10267,5ca45f8a-1e6d-4feb-8f69-352724f19bf6,4.35,1,4.35,95,3,3,3,Inactive Accounts
10268,5ca65438-f09f-4a80-ac1c-357879924b8b,16.599999999999998,2,8.299999999999999,40,2,2,2,Lappsed
10269,5ca983d2-2259-426f-b1d8-3539ca19b738,56.250000000000014,3,18.750000000000004,110,3,2,2,Inactive Accounts
10270,5caf90c7-b0ba-4142-b30a-353ebd6cdef7,3.95,1,3.95,52,2,3,3,Lappsed
10271,5cb2b274-a275-406b-a4ab-356b4986e351,103.50000000000004,5,20.70000000000001,20,1,1,2,Loyal Customers
10272,5cb42750-eb43-491a-a42f-355d28dcf44f,19.200000000000003,2,9.600000000000001,64,2,2,2,Lappsed
10273,5cb4d73c-5fb8-49d6-bb04-35414509b054,151.79999999999995,6,25.299999999999994,20,1,1,1,Best Customers
10274,5cb6adf3-4570-416d-94d6-35703ff784d0,115.4,4,28.85,16,1,2,1,Big spenders
10275,5cb95899-6425-42a7-b9d4-3562b2370c54,3.95,1,3.95,12,1,3,3,Recent low value
10276,5cbadfdf-3621-402e-bfcf-3578db820ea2,6.35,1,6.35,26,2,3,3,Lappsed
10277,5cbe35a4-3ae9-4a27-a136-356820539734,66.4,4,16.6,112,3,2,2,Inactive Accounts
10278,5cbfc96f-86d2-433d-9e25-353778e2c7ac,3.95,1,3.95,100,3,3,3,Inactive Accounts
10279,5cc29927-eee1-4efe-86ea-355ec08bba14,35.55,3,11.85,71,3,2,2,Inactive Accounts
10280,5cc7be21-7f40-4246-be87-3571350dd878,105.49999999999999,5,21.099999999999998,47,2,1,2,Loyal Customers
10281,5cc9f240-7f42-4ea1-bc10-355f4ff8a304,13.600000000000001,2,6.800000000000001,130,3,2,3,Inactive Accounts
10282,5cca9473-8788-4434-a456-356c5987007b,13.899999999999999,2,6.949999999999999,110,3,2,3,Inactive Accounts
10283,5ccb3aa8-132b-41f2-88f6-357a37bcd246,4.35,1,4.35,40,2,3,3,Lappsed
10284,5cd08842-8b0e-440c-a416-3534d446b7d8,16.6,2,8.3,25,2,2,2,Lappsed
10285,5cd4755a-1f55-4045-9ea4-35745b515fc5,11.95,1,11.95,70,3,3,2,Inactive Accounts
10286,5cd6b413-e65f-4513-9bb3-357e21e84d30,4.35,1,4.35,20,1,3,3,Recent low value
10287,5cd7b1ce-64c6-4f2a-b2a6-3578df7fd7ac,43.650000000000006,3,14.550000000000002,41,2,2,2,Lappsed
10288,5cd899fd-b1a5-480a-b9d9-357b924c88fb,15.8,2,7.9,24,2,2,3,Lappsed
10289,5cda953b-e162-49f9-85ae-357004952d07,228.29999999999987,6,38.049999999999976,67,2,1,1,Big spenders
10290,5cdd312c-3afb-4639-aa12-357557291e38,3.95,1,3.95,65,2,3,3,Lappsed
10291,5cdd5d07-3d3e-4a2f-acb3-3575f6635671,1.0,1,1.0,61,2,3,3,Lappsed
10292,5ce515ce-bc2f-45a9-bcb9-355ad49757d3,1144.8000000000015,18,63.60000000000009,9,1,1,1,Best Customers
10293,5ce803ba-bb3b-4d4e-bfdd-3546ccf70289,0.15,1,0.15,42,2,3,3,Lappsed
10294,5ce951e0-8e0c-4188-90f6-353bf649d812,4.35,1,4.35,130,3,3,3,Inactive Accounts
10295,5ceabd92-15da-4728-a4fc-3572ff08bb92,61.00000000000001,4,15.250000000000002,48,2,2,2,Lappsed
10296,5ceda0a6-48c1-4c12-ba6b-3561d37ae1e2,53.250000000000014,3,17.750000000000004,117,3,2,2,Inactive Accounts
10297,5cedbed2-8d52-4f03-8cc4-3530c64919b5,52.800000000000004,4,13.200000000000001,14,1,2,2,Recent low value
10298,5cedc430-e7df-421e-8a12-356f5e43c414,652.6000000000005,13,50.20000000000004,9,1,1,1,Best Customers
10299,5cf5c8cc-0bf9-4fd7-b44d-3525bfcce0b7,76.00000000000001,4,19.000000000000004,26,2,2,2,Lappsed
10300,5cf6bc64-e33e-4cc4-b554-357e58c511a6,5.85,1,5.85,19,1,3,3,Recent low value
10301,5cf880a7-743d-46e4-bd2e-353446469112,250.25,5,50.05,10,1,1,1,Best Customers
10302,5cfe3545-9fc9-4320-be37-3575b0303adc,8.0,1,8.0,63,2,3,3,Lappsed
10303,5cff06e2-3811-486d-88ce-3526f06ddd93,261.4499999999999,9,29.049999999999986,3,1,1,1,Best Customers
10304,5d07d4b6-61b6-45ba-92a6-3567fa9d876f,64.5,3,21.5,83,3,2,1,Inactive Accounts
10305,5d08fd8a-48c1-4d78-a684-352f338fceb7,158.74999999999997,5,31.749999999999993,47,2,1,1,Big spenders
10306,5d0900d1-d968-457f-8397-3567609eadb5,45.60000000000001,3,15.200000000000003,43,2,2,2,Lappsed
10307,5d0a69a0-725e-4934-81e5-3567f8ff775b,3.95,1,3.95,120,3,3,3,Inactive Accounts
10308,5d0b4315-0902-401e-bddf-352bcda9cfc5,42.90000000000001,3,14.300000000000004,93,3,2,2,Inactive Accounts
10309,5d0cc712-83b2-4e7d-8a9c-353022879adc,5.95,1,5.95,34,2,3,3,Lappsed
10310,5d0d090a-3fe8-4852-bd50-356631bb0e3c,564.4000000000001,8,70.55000000000001,17,1,1,1,Best Customers
10311,5d12dfa9-2715-4118-8ec8-35364ca5bade,31.5,2,15.75,96,3,2,2,Inactive Accounts
10312,5d138ea8-62cb-4ef0-8417-354fa8a35f95,58.599999999999994,4,14.649999999999999,23,2,2,2,Lappsed
10313,5d15b49c-3590-4e11-a8d1-35764e186495,15.8,2,7.9,60,2,2,3,Lappsed
10314,5d1668dc-831c-4884-b16e-3535b22f8da2,41.550000000000004,3,13.850000000000001,94,3,2,2,Inactive Accounts
10315,5d168c9f-8059-4d48-80bd-354d4177bbf3,17.7,2,8.85,110,3,2,2,Inactive Accounts
10316,5d1aac27-5752-4794-a844-353d58dfbb3c,60.6,3,20.2,26,2,2,2,Lappsed
10317,5d1c00dd-d1ff-4a48-b7c7-3572f6fccfa2,35.6,2,17.8,25,2,2,2,Lappsed
10318,5d1cd540-64c9-4ce8-80da-35413c7fe8b3,5.95,1,5.95,36,2,3,3,Lappsed
10319,5d1d1c8f-2cdb-4464-af38-357e90040387,20.7,2,10.35,18,1,2,2,Recent low value
10320,5d1d8f30-e059-42a9-8c99-3570ca24cfdc,4.35,1,4.35,88,3,3,3,Inactive Accounts
10321,5d1e0be9-7bb2-4af7-913c-354e0d98e508,322.1999999999998,6,53.69999999999997,20,1,1,1,Best Customers
10322,5d239e91-d418-4511-96df-356cacf68e0b,410.55000000000007,7,58.65000000000001,46,2,1,1,Big spenders
10323,5d243fdf-bb24-42c1-aa43-3574727b8933,146.09999999999994,6,24.34999999999999,16,1,1,1,Best Customers
10324,5d26abbc-f016-41a2-9c12-3528d98c9fc3,3.0,1,3.0,12,1,3,3,Recent low value
10325,5d270b30-d493-466b-b626-355d8ea5995f,57.900000000000006,3,19.3,79,3,2,2,Inactive Accounts
10326,5d2b19cd-0f63-4edc-bd2f-355f1f7d64f6,10.3,1,10.3,9,1,3,2,Recent low value
10327,5d2c12cf-b5ee-4520-8f2b-3533495e695a,253.05000000000007,7,36.15000000000001,8,1,1,1,Best Customers
10328,5d2d7573-5031-46cb-946e-3550bd8c821f,188.00000000000003,4,47.00000000000001,2,1,2,1,Big spenders
10329,5d2fd0c1-da49-47f4-a7b4-35535fb3c3da,11.05,1,11.05,105,3,3,2,Inactive Accounts
10330,5d32c158-feb0-459a-9564-35734c2f758d,4.2,1,4.2,75,3,3,3,Inactive Accounts
10331,5d32d91b-1102-405d-af34-35545206a682,185.39999999999992,6,30.899999999999988,8,1,1,1,Best Customers
10332,5d353720-4879-4dc2-a889-357430b3fe47,3.95,1,3.95,70,3,3,3,Inactive Accounts
10333,5d37b021-afc5-485c-9596-357159d166dc,373.9999999999998,10,37.39999999999998,3,1,1,1,Best Customers
10334,5d3b2fd6-5b52-4351-88b3-3543c3a5b996,223.2999999999998,7,31.899999999999974,37,2,1,1,Big spenders
10335,5d3c6594-6de3-420d-bbd3-3551f013b185,30.9,3,10.299999999999999,94,3,2,2,Inactive Accounts
10336,5d3e3acf-543d-4996-b980-353b973de4f6,44.20000000000001,4,11.050000000000002,52,2,2,2,Lappsed
10337,5d3e6e6d-0e63-4ad4-8c85-3542c6651ed1,397.80000000000007,9,44.20000000000001,17,1,1,1,Best Customers
10338,5d3f148c-0cc0-4a92-b817-3534498d5d88,4.35,1,4.35,73,3,3,3,Inactive Accounts
10339,5d42f117-5e63-4dbd-b617-3563a514d386,205.2,6,34.199999999999996,75,3,1,1,Loyal Lapsed
10340,5d438549-b3a9-445f-8fba-354a57e7cd37,68.0,4,17.0,100,3,2,2,Inactive Accounts
10341,5d43b281-dfd7-4f65-91e4-356c487ba5cf,4.35,1,4.35,111,3,3,3,Inactive Accounts
10342,5d448e3e-e68a-4668-9ae7-35662f6c294c,19.75,1,19.75,99,3,3,2,Inactive Accounts
10343,5d456560-4a81-4e69-9bb6-353b1c6eb5a3,48.900000000000006,3,16.3,17,1,2,2,Recent low value
10344,5d472bcb-25ff-45e6-949c-35630d17363f,4.35,1,4.35,134,3,3,3,Inactive Accounts
10345,5d48963c-e116-44ed-9967-3573cba43af4,86.00000000000001,4,21.500000000000004,72,3,2,1,Inactive Accounts
10346,5d4b364c-7cce-4897-b5b5-357cee24c5b6,33.599999999999994,4,8.399999999999999,11,1,2,2,Recent low value
10347,5d4bf4d8-947b-49a2-9d7d-353b626a2c96,90.49999999999999,5,18.099999999999998,59,2,1,2,Loyal Customers
10348,5d4e8d76-f3db-45e5-903c-357df55cf68d,102.75000000000001,5,20.550000000000004,8,1,1,2,Loyal Customers
10349,5d4e97cf-e74e-478b-b187-3559d4c0edc1,655.2000000000004,12,54.60000000000003,6,1,1,1,Best Customers
10350,5d4eecfd-dd85-44d6-9085-3575a4d48be6,292.8,8,36.6,6,1,1,1,Best Customers
10351,5d50b288-7e73-4c63-82fa-357ebe050631,0.0,1,0.0,17,1,3,3,Recent low value
10352,5d51e130-750b-45b5-8fa4-357e54689746,43.2,4,10.8,14,1,2,2,Recent low value
10353,5d57c860-e9a0-4bd8-b740-354f9e77f92e,17.7,2,8.85,116,3,2,2,Inactive Accounts
10354,5d6032e9-a35d-49e3-a667-355924e278e4,88.75000000000001,5,17.750000000000004,123,3,1,2,Loyal Lapsed
10355,5d628ed9-6dba-4e98-8024-353383ee4fd9,671.4000000000016,12,55.95000000000013,22,1,1,1,Best Customers
10356,5d63a1fd-bf42-41be-bf11-352b43235a19,55.05,3,18.349999999999998,40,2,2,2,Lappsed
10357,5d653279-8eef-4f96-b6b4-3566eda4defc,13.95,1,13.95,118,3,3,2,Inactive Accounts
10358,5d65c6d9-0c73-4741-86c8-356b3c1e499a,3.95,1,3.95,116,3,3,3,Inactive Accounts
10359,5d70471b-4a28-4a19-bea9-356b3b431211,4.35,1,4.35,116,3,3,3,Inactive Accounts
10360,5d734ef1-ba47-4ef3-b198-3575dcdfd13f,68.80000000000001,4,17.200000000000003,50,2,2,2,Lappsed
10361,5d73baef-3fb8-47e8-9ff3-3531fb24a1d6,508.1999999999998,7,72.59999999999998,96,3,1,1,Loyal Lapsed
10362,5d751b22-cd1d-459f-b800-357037efb337,4.35,1,4.35,91,3,3,3,Inactive Accounts
10363,5d77c4ca-6642-4570-be34-353e1df9caf5,33.75,3,11.25,19,1,2,2,Recent low value
10364,5d78dbc9-ba03-4ee3-872c-3556457c3902,877.8000000000015,19,46.20000000000008,8,1,1,1,Best Customers
10365,5d7ab8c8-8555-4d90-b738-35308e96a8ba,260.79999999999967,8,32.59999999999996,17,1,1,1,Best Customers
10366,5d7ea4c8-20d0-48f5-9a3a-356b4a25ab05,57.30000000000001,3,19.100000000000005,35,2,2,2,Lappsed
10367,5d803c8b-5969-4793-8221-354b00afd18a,3.95,1,3.95,64,2,3,3,Lappsed
10368,5d80fbc4-733b-4ee4-87ae-355809ab5a13,5.95,1,5.95,60,2,3,3,Lappsed
10369,5d80fdf7-f13f-4bf1-93e7-356823116243,4.35,1,4.35,132,3,3,3,Inactive Accounts
10370,5d8255d2-3d70-41e7-9f55-357ebf76a9b5,3.0,1,3.0,17,1,3,3,Recent low value
10371,5d880ca9-3c6f-4302-af51-35606ffd8617,102.75000000000001,5,20.550000000000004,17,1,1,2,Loyal Customers
10372,5d889951-1aef-4645-872e-353af51eb954,39.150000000000006,3,13.050000000000002,12,1,2,2,Recent low value
10373,5d897b6f-d5f0-41ec-88a5-352a10092334,4867.499999999962,30,162.24999999999872,9,1,1,1,Best Customers
10374,5d8c4b6c-5c37-4d04-8548-35576d404708,154.8,6,25.8,25,2,1,1,Big spenders
10375,5d8d9cb6-759a-4897-8468-355e5b1ebda0,106.74999999999996,5,21.34999999999999,18,1,1,2,Loyal Customers
10376,5d950688-1553-4a02-b85d-35728463ceca,5.8,1,5.8,79,3,3,3,Inactive Accounts
10377,5d96fc1c-6688-48a8-8bab-352a9f4f8f86,403.60000000000053,8,50.45000000000007,12,1,1,1,Best Customers
10378,5d98dca1-f310-48b9-abf2-356d1400bc15,4.0,1,4.0,39,2,3,3,Lappsed
10379,5d9a3f26-97d6-4549-863c-35697f3061fe,11.9,2,5.95,125,3,2,3,Inactive Accounts
10380,5d9c2b58-1ca6-445d-95b8-35335c561fa5,23.4,2,11.7,10,1,2,2,Recent low value
10381,5d9c4e25-46f3-48be-8a1f-3531f982aa59,4.35,1,4.35,134,3,3,3,Inactive Accounts
10382,5d9d9845-d040-4b7e-9f49-357000d01047,3.95,1,3.95,92,3,3,3,Inactive Accounts
10383,5da0bd88-abaf-4f53-839d-35789086c0aa,65.75000000000001,5,13.150000000000002,6,1,1,2,Loyal Customers
10384,5da331b1-6859-4b53-8d4d-356591257ba7,3.95,1,3.95,101,3,3,3,Inactive Accounts
10385,5da34741-ab34-49c0-bea9-35630c159194,7.0,1,7.0,84,3,3,3,Inactive Accounts
10386,5da8f9ca-14fc-40b0-a470-355832751a19,822.5000000000024,14,58.75000000000017,88,3,1,1,Loyal Lapsed
10387,5dac0deb-92ef-482a-804e-357c86e46758,5.05,1,5.05,23,2,3,3,Lappsed
10388,5db0e4a5-9cae-4422-90c8-355b85da09c4,306.45,9,34.05,41,2,1,1,Big spenders
10389,5db3b4b9-f6d8-48c0-83d0-354b6eddf878,353.5999999999998,8,44.199999999999974,22,1,1,1,Best Customers
10390,5db4044c-ee98-431a-a738-356960179602,16.6,2,8.3,10,1,2,2,Recent low value
10391,5db77d7a-0232-4552-9b33-3528ff1998e0,18.5,2,9.25,101,3,2,2,Inactive Accounts
10392,5db9046e-1224-4e36-b7e3-352c6a4657ca,43.95,3,14.65,16,1,2,2,Recent low value
10393,5dbcb7e2-1096-41a2-ad9e-35328cd69d05,285.0,6,47.5,3,1,1,1,Best Customers
10394,5dbe79e6-6235-4657-ad98-3560154d1bc0,205.79999999999984,7,29.399999999999977,70,3,1,1,Loyal Lapsed
10395,5dc09569-aecb-4862-9ed9-353e3b8de688,26.9,2,13.45,3,1,2,2,Recent low value
10396,5dc17e6c-5f73-4e5d-9a45-3533da421940,535.1500000000005,11,48.65000000000005,14,1,1,1,Best Customers
10397,5dc2d1ca-4ca4-4bb4-9b7c-3574814f9f16,4.35,1,4.35,69,3,3,3,Inactive Accounts
10398,5dc31f57-870b-4c11-bc8b-357edb4cafe3,50.25,3,16.75,16,1,2,2,Recent low value
10399,5dc4fc5d-33b4-4639-8dd3-356ab92d6e77,3.95,1,3.95,119,3,3,3,Inactive Accounts
10400,5dc4fd1a-6b69-4203-9e66-3567b3a4114d,38.400000000000006,3,12.800000000000002,86,3,2,2,Inactive Accounts
10401,5dcaf6c1-64df-4ad8-a4ee-355de610a2eb,952.4999999999991,15,63.499999999999936,3,1,1,1,Best Customers
10402,5dcb3d86-4ca9-4213-89b0-3563291e652c,4.35,1,4.35,91,3,3,3,Inactive Accounts
10403,5dcf10bc-36e6-4e07-b2a9-356b8929450a,232.04999999999984,7,33.14999999999998,4,1,1,1,Best Customers
10404,5dcfd939-4a4a-4034-9f05-3569ac467754,3.95,1,3.95,124,3,3,3,Inactive Accounts
10405,5dd00a2e-aa93-4b64-a5f0-357f5dbd6be7,6.3,1,6.3,14,1,3,3,Recent low value
10406,5dd1eca8-6553-4fdd-b295-356b1cd7e0d2,126.99999999999993,5,25.399999999999984,48,2,1,1,Big spenders
10407,5dd308d3-6ea2-4be3-a296-357815af64fc,18.0,1,18.0,25,2,3,2,Lappsed
10408,5dd473b0-b47a-49b9-9647-3551fb1e6682,30.9,3,10.299999999999999,129,3,2,2,Inactive Accounts
10409,5dd6b6dc-7c91-4dc5-bd50-35561d6f2503,9.9,2,4.95,51,2,2,3,Lappsed
10410,5ddd00f1-9f2e-4405-8d5a-3548f0991be8,37.95,3,12.65,61,2,2,2,Lappsed
10411,5de196dc-917a-487a-90b3-353a93175512,15.0,3,5.0,113,3,2,3,Inactive Accounts
10412,5de2e6be-438d-4915-a934-352f683220f3,928.5000000000002,10,92.85000000000002,4,1,1,1,Best Customers
10413,5de54fc8-2aed-4d80-9d2d-3564a232e361,3.95,1,3.95,31,2,3,3,Lappsed
10414,5de5f0ff-b187-4249-89ac-3569ea1c527b,3.95,1,3.95,123,3,3,3,Inactive Accounts
10415,5de9b0cc-f871-4391-a7cc-357fde4c0bab,7.9,2,3.95,11,1,2,3,Recent low value
10416,5dec9618-66dc-42cd-af3e-357e4a2e0a7f,43.8,3,14.6,2,1,2,2,Recent low value
10417,5df1c0e1-c581-4d48-a5a0-35709e6997c5,33.75,3,11.25,45,2,2,2,Lappsed
10418,5df30cc5-ee30-45a4-8700-35274b5224c7,706.0499999999997,9,78.44999999999997,37,2,1,1,Big spenders
10419,5df530a5-89ff-4a73-9e21-357e4f623a92,28.45,1,28.45,19,1,3,1,Big spenders
10420,5df59d8a-1647-4826-b680-355b014a0e64,83.99999999999999,4,20.999999999999996,5,1,2,2,Recent low value
10421,5df77ead-ff68-4a7d-a050-356924fc9c6b,4.35,1,4.35,127,3,3,3,Inactive Accounts
10422,5dfb63df-afb1-4cbd-9fa8-353cefd27dbe,219.4499999999997,7,31.34999999999996,39,2,1,1,Big spenders
10423,5dff418e-9b64-439a-9133-3567bd54f01c,5.35,1,5.35,51,2,3,3,Lappsed
10424,5e018c5d-164c-4c24-abc8-357188e5538a,184.09999999999997,7,26.299999999999994,29,2,1,1,Big spenders
10425,5e040f58-21bf-43f5-a45d-3560b6e067bb,202.64999999999986,7,28.94999999999998,11,1,1,1,Best Customers
10426,5e09af12-75fa-481a-ae09-357d273286c5,15.8,2,7.9,20,1,2,3,Recent low value
10427,5e0a7dd1-469b-4a56-82c5-3546e91b5f35,104.75000000000001,5,20.950000000000003,76,3,1,2,Loyal Lapsed
10428,5e0ceca8-ba45-4387-bfd7-355d1ce6ec6d,18.599999999999998,2,9.299999999999999,108,3,2,2,Inactive Accounts
10429,5e0db262-b77f-4210-877a-353f50b5e936,72.00000000000001,4,18.000000000000004,21,1,2,2,Recent low value
10430,5e0df548-767b-4d85-af8c-3538696dc271,102.75000000000001,5,20.550000000000004,80,3,1,2,Loyal Lapsed
10431,5e0f49c3-b63a-459a-9fc0-3525be1be592,48.45000000000001,3,16.150000000000002,16,1,2,2,Recent low value
10432,5e106110-7d96-4fdb-aee6-355fc59e0729,240.80000000000013,7,34.40000000000002,91,3,1,1,Loyal Lapsed
10433,5e11e1bc-1fec-4dc9-b5f1-356b20ed2448,17.4,2,8.7,114,3,2,2,Inactive Accounts
10434,5e12ed2f-88a4-4d1d-b118-356e78d29924,3.95,1,3.95,96,3,3,3,Inactive Accounts
10435,5e133d23-ce6f-46ea-b5af-356de5265a49,559.7999999999997,12,46.64999999999998,6,1,1,1,Best Customers
10436,5e13c3f9-1bec-429e-a9f7-352b10fdd369,4.35,1,4.35,27,2,3,3,Lappsed
10437,5e13fb97-6683-4583-a61c-357e862336ec,45.199999999999996,4,11.299999999999999,18,1,2,2,Recent low value
10438,5e17f7e0-fbf6-4ad3-bdc9-353e1063ecd8,207.90000000000003,6,34.650000000000006,74,3,1,1,Loyal Lapsed
10439,5e185348-d849-4184-9c0b-353cab79c348,943.1500000000005,13,72.55000000000004,6,1,1,1,Best Customers
10440,5e18e440-dcce-49da-a5df-353bc3593307,90.60000000000002,4,22.650000000000006,22,1,2,1,Big spenders
10441,5e1d55d5-4173-4f0d-ab98-356ed68fce13,63.0,3,21.0,53,2,2,2,Lappsed
10442,5e209028-35d0-4d52-a0a1-35338a468e45,2252.8000000000015,22,102.40000000000008,19,1,1,1,Best Customers
10443,5e2131eb-aaa5-4c2a-b02c-355003245000,595.1000000000003,11,54.10000000000002,40,2,1,1,Big spenders
10444,5e24fa54-5f4d-49f5-a789-3564a538b6c2,26.7,3,8.9,102,3,2,2,Inactive Accounts
10445,5e25bcea-ab98-4ed8-8ce5-357447f4a02d,4.35,1,4.35,70,3,3,3,Inactive Accounts
10446,5e28bd85-d6aa-4c1c-862f-356c6c02cf9f,3.95,1,3.95,110,3,3,3,Inactive Accounts
10447,5e2c5df8-603d-4fbc-b50e-356118737a31,34.4,2,17.2,91,3,2,2,Inactive Accounts
10448,5e2d34b4-b7b7-40f0-9c0b-356d0597724b,545.9999999999994,12,45.49999999999995,39,2,1,1,Big spenders
10449,5e2d8287-5d5c-4e22-a32a-357163b3d60d,8.0,2,4.0,65,2,2,3,Lappsed
10450,5e2fca6b-2b8b-4ebc-90f4-354016df689c,93.59999999999998,4,23.399999999999995,15,1,2,1,Big spenders
10451,5e389091-5123-454a-8b20-35373514b98d,370.99999999999983,7,52.99999999999998,21,1,1,1,Best Customers
10452,5e3bc757-ba3c-4a7c-9c28-357328d810d6,29.4,2,14.7,29,2,2,2,Lappsed
10453,5e3c28c7-6c60-4634-8c2f-3569f4e15441,1.85,1,1.85,123,3,3,3,Inactive Accounts
10454,5e3f88ef-307e-43f0-bce5-355d8a8c6b75,4.35,1,4.35,94,3,3,3,Inactive Accounts
10455,5e41d746-5311-4e30-a207-357d226f9462,7.0,1,7.0,25,2,3,3,Lappsed
10456,5e47b0cc-ed49-469c-99b3-354337662421,10.3,1,10.3,32,2,3,2,Lappsed
10457,5e47fd9a-7b72-4157-93d5-352dcf1ba34d,199.49999999999994,6,33.24999999999999,26,2,1,1,Big spenders
10458,5e48ed28-68c9-4d93-8ae1-35427f64487a,152.00000000000003,5,30.400000000000006,9,1,1,1,Best Customers
10459,5e4c4dbe-a476-4ef2-9385-353a0395956c,3.95,1,3.95,4,1,3,3,Recent low value
10460,5e4cde08-043e-433e-b2e5-353510d5aa0c,496.99999999999983,10,49.69999999999998,59,2,1,1,Big spenders
10461,5e4e45ec-492a-4c23-969d-357cca743703,5.55,1,5.55,20,1,3,3,Recent low value
10462,5e500681-acdd-4e21-a79e-356da35f0e19,24.0,4,6.0,90,3,2,3,Inactive Accounts
10463,5e52fba8-85de-47ee-b5c6-3580217fcb84,17.4,2,8.7,10,1,2,2,Recent low value
10464,5e538b59-f492-4c91-a741-352ba6aa22a5,416.00000000000006,10,41.60000000000001,56,2,1,1,Big spenders
10465,5e5c350a-61c6-4d97-8b20-357352355220,4.5,1,4.5,75,3,3,3,Inactive Accounts
10466,5e603095-a94f-41e4-ac7b-356822b023ff,2120.7999999999934,22,96.3999999999997,3,1,1,1,Best Customers
10467,5e61efe1-ee83-410b-a248-353255cff967,15.8,2,7.9,65,2,2,3,Lappsed
10468,5e62bcf7-ee45-4ec6-8de2-354ff339a5d4,54.0,2,27.0,94,3,2,1,Inactive Accounts
10469,5e631230-51de-40f9-8c6b-3574bf78d7ef,2.0,1,2.0,68,3,3,3,Inactive Accounts
10470,5e63de23-06c2-4bfc-b2f3-3550347ebd68,71.6,4,17.9,78,3,2,2,Inactive Accounts
10471,5e670496-bd52-4512-a96e-352d0c948286,17.4,2,8.7,8,1,2,2,Recent low value
10472,5e6942aa-6f86-4559-bcdb-356593c6ba26,13.0,2,6.5,110,3,2,3,Inactive Accounts
10473,5e695583-d619-4ee3-be4e-3567c084a542,37.95,3,12.65,30,2,2,2,Lappsed
10474,5e695d34-e739-4621-87b4-3545bbcbeb50,300.79999999999984,8,37.59999999999998,99,3,1,1,Loyal Lapsed
10475,5e6971e0-68df-4e9d-8cc0-352b99ddbd36,5031.249999999981,35,143.74999999999946,35,2,1,1,Big spenders
10476,5e6a567f-738e-4211-8df1-35278d896bfd,1170.750000000005,15,78.05000000000034,19,1,1,1,Best Customers
10477,5e6b97ec-8d33-464d-a7b4-357d902f0f9c,3.95,1,3.95,23,2,3,3,Lappsed
10478,5e75f848-43bf-4f88-b1ad-356f8d94e282,2.0,1,2.0,32,2,3,3,Lappsed
10479,5e78b942-9ce0-41a0-9104-3561d4948423,62.400000000000006,3,20.8,25,2,2,2,Lappsed
10480,5e79edfa-be98-42a3-8ec4-35291e613a13,177.0999999999999,7,25.299999999999986,42,2,1,1,Big spenders
10481,5e7a0297-7089-4e13-80c6-353240dafe60,319.19999999999993,8,39.89999999999999,11,1,1,1,Best Customers
10482,5e7a3c37-7faa-4664-b946-35764db1e310,104.75000000000001,5,20.950000000000003,4,1,1,2,Loyal Customers
10483,5e7b3eb3-efaf-4e10-abe8-3573530ee042,3.95,1,3.95,75,3,3,3,Inactive Accounts
10484,5e7dcbcb-7414-4ea0-ad6b-35640e17dc63,187.60000000000005,7,26.800000000000008,104,3,1,1,Loyal Lapsed
10485,5e7f3f11-9bc6-4c4d-9511-356c35169f64,4.35,1,4.35,111,3,3,3,Inactive Accounts
10486,5e800a2a-ae61-498d-b87e-35694ced8034,202.2999999999999,7,28.899999999999984,7,1,1,1,Best Customers
10487,5e852b59-5f4d-4d6f-a076-35767f353b18,11.7,1,11.7,51,2,3,2,Lappsed
10488,5e85ebfa-aaa3-4a71-91a1-357d25de3fe9,3.95,1,3.95,25,2,3,3,Lappsed
10489,5e87981a-40c2-4fd8-9ce5-3572e895d8c6,0.0,1,0.0,77,3,3,3,Inactive Accounts
10490,5e8890fb-6157-4f73-895a-3567975127ea,3.95,1,3.95,9,1,3,3,Recent low value
10491,5e8b7164-d924-4e29-80eb-353a22922e65,233.44999999999985,7,33.34999999999998,56,2,1,1,Big spenders
10492,5e907241-22d9-49e5-b0e2-353452682999,395.99999999999994,10,39.599999999999994,101,3,1,1,Loyal Lapsed
10493,5e9760c3-a9a3-433a-a7fe-352d62a1ffa3,3.95,1,3.95,18,1,3,3,Recent low value
10494,5e9cf7a2-6e94-4a99-8272-357e281dbe64,4.35,1,4.35,20,1,3,3,Recent low value
10495,5e9d7d43-074d-45fd-a5c7-35764da425ac,27.6,3,9.200000000000001,42,2,2,2,Lappsed
10496,5e9de33f-aa79-4646-a667-354c684e9579,54.45,3,18.150000000000002,6,1,2,2,Recent low value
10497,5ea86337-9a47-4f46-8769-35689aaf7a45,28.5,2,14.25,129,3,2,2,Inactive Accounts
10498,5ea93542-c4c8-4a32-a626-3526771b6921,7.279999999999999,2,3.6399999999999997,83,3,2,3,Inactive Accounts
10499,5ea9a83a-8911-4f53-a18a-355c59eaded9,29.250000000000004,3,9.750000000000002,121,3,2,2,Inactive Accounts
10500,5eac947e-e6ab-4529-9e4f-3574f023190f,36.45,3,12.15,33,2,2,2,Lappsed
10501,5ead50a8-7993-46f5-a76d-35300273cffc,38.550000000000004,3,12.850000000000001,89,3,2,2,Inactive Accounts
10502,5eae4ddb-d7ca-44c2-b4dd-3532f82c97e5,1832.5999999999974,22,83.29999999999988,2,1,1,1,Best Customers
